time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
113.572,0,0.03,0.04,0.02,2.38,0.02,0.17,2.13,7.06,0.01,95.24,16.31,0.00,98.78,22.09,65.93,0.01,0.07,0.00,0.00,0.00,0.00,0.00,7.06,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,0.02,4.54,72.04,74.08,302.64,257.39,407.47,368.89,390.07,280.22,316.08,283.80,354.34,306.33,359.01,368.89,
113.638,0,0.04,0.04,0.02,1.62,0.02,0.13,1.31,8.08,0.01,96.75,13.64,0.00,98.77,13.99,62.28,0.01,0.05,0.00,0.01,0.00,0.00,0.00,8.08,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,-0.07,4.56,72.01,73.71,302.57,257.31,407.52,368.95,389.88,280.17,316.25,283.66,354.28,306.32,359.00,368.95,
113.860,0,0.04,0.05,0.02,1.23,0.02,0.13,0.93,10.09,0.01,97.55,11.41,0.00,98.67,10.09,57.67,0.01,0.07,0.00,0.01,0.00,0.00,0.00,10.15,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,-0.46,4.44,72.02,73.89,302.58,257.34,407.53,369.07,390.05,280.29,316.24,283.72,354.07,306.20,358.88,369.07,
113.929,0,0.05,0.06,0.02,0.85,0.02,0.13,0.58,7.23,0.01,98.30,6.18,0.00,98.75,7.23,49.43,0.01,0.07,0.00,0.01,0.00,0.00,0.00,10.07,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.39,-0.14,4.46,72.06,73.79,302.66,257.32,407.45,368.88,389.98,280.29,316.28,283.68,354.25,306.02,358.90,368.88,
113.995,0,0.05,0.06,0.02,0.76,0.02,0.13,0.51,5.27,0.01,98.48,5.71,0.00,98.65,5.27,47.99,0.01,0.07,0.00,0.01,0.01,0.00,0.00,10.45,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,-0.55,4.49,72.13,73.71,302.63,257.30,407.50,368.88,389.95,280.34,316.31,283.61,354.03,306.09,358.93,368.88,
114.065,0,0.05,0.06,0.02,0.74,0.02,0.13,0.50,5.56,0.01,98.51,5.35,0.00,98.70,5.56,47.11,0.01,0.06,0.00,0.00,0.01,0.00,0.00,10.48,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.14,-0.35,4.57,72.18,73.86,302.54,257.28,407.50,368.96,389.92,280.22,316.15,283.69,354.09,306.16,358.98,368.96,
114.241,0,0.05,0.06,0.02,0.73,0.02,0.13,0.48,4.67,0.01,98.54,5.91,0.00,98.50,4.67,47.42,0.01,0.05,0.00,0.00,0.01,0.00,0.00,11.47,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.63,-1.09,4.24,72.25,73.68,302.52,257.38,407.28,368.89,389.92,280.28,316.31,283.49,353.55,306.38,358.47,368.89,
114.401,0,0.05,0.05,0.02,0.89,0.02,0.12,0.62,4.12,0.01,98.22,10.53,0.00,98.15,4.12,53.92,0.00,0.06,0.01,0.01,0.01,0.00,0.00,12.79,0.01,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.01,-2.14,3.98,72.16,73.58,302.30,257.34,407.25,369.19,389.91,280.42,316.39,283.35,352.83,306.29,358.03,369.19,
114.469,0,0.05,0.05,0.02,0.92,0.02,0.17,0.64,4.13,0.02,98.16,16.96,0.00,97.80,4.13,54.88,0.00,0.05,0.01,0.01,0.02,0.00,0.00,18.69,0.02,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42,-3.02,3.83,72.18,73.20,301.94,257.36,406.98,369.53,389.51,280.42,316.37,283.36,352.02,306.20,357.51,369.53,
114.690,0,0.04,0.03,0.02,1.69,0.02,0.27,1.38,5.15,0.02,96.62,71.56,0.00,98.03,5.15,72.32,0.00,0.07,0.00,0.01,0.02,0.00,0.00,32.49,0.07,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.61,-2.46,3.93,72.24,72.71,301.46,257.06,406.49,369.31,388.72,280.05,316.07,283.11,351.87,305.80,357.12,369.31,
114.754,0,0.03,0.02,0.02,2.87,0.02,0.65,2.69,7.17,0.02,94.26,97.37,-4.78,97.92,7.17,86.60,0.01,0.10,0.01,0.00,0.02,0.00,0.00,51.69,0.11,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.46,-2.74,3.96,72.25,72.65,301.34,257.03,406.48,369.41,388.62,280.02,316.03,283.09,351.64,305.90,357.08,369.41,
114.819,0,0.03,0.02,0.02,2.62,0.02,0.63,2.40,5.92,0.02,94.76,97.04,-4.51,98.06,5.92,85.03,0.01,0.09,0.01,0.01,0.02,0.00,0.00,51.75,0.10,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.25,-2.38,4.06,72.36,73.04,301.37,257.08,406.47,369.42,388.75,280.17,315.78,283.33,351.84,305.61,357.22,369.42,
115.043,0,0.03,0.03,0.02,1.88,0.02,1.23,1.57,3.72,0.03,96.25,97.79,-8.09,98.01,3.72,76.91,0.01,0.07,0.01,0.01,0.03,0.00,0.00,63.61,0.08,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.53,-2.51,4.08,72.40,72.60,301.27,257.14,406.39,369.41,388.45,280.23,315.91,283.20,351.70,305.97,357.14,369.41,
115.109,0,0.04,0.03,0.02,1.51,0.02,1.30,1.20,3.21,0.03,96.98,96.31,-7.82,98.09,3.21,70.76,0.01,0.08,0.01,0.01,0.03,0.00,0.00,63.16,0.09,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,-2.30,4.18,72.37,72.58,301.41,257.12,406.42,369.23,388.45,280.15,315.94,283.21,351.89,305.91,357.34,369.23,
115.287,0,0.04,0.03,0.02,1.40,0.02,1.02,1.09,2.96,0.03,97.20,93.68,-6.04,98.04,2.96,68.73,0.01,0.08,0.01,0.01,0.03,0.00,0.00,58.15,0.09,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.75,-2.45,3.93,72.30,72.67,301.37,257.09,406.43,369.38,388.63,280.18,316.02,283.13,351.80,305.80,357.05,369.38,
115.354,0,0.04,0.04,0.02,1.15,0.02,1.11,0.85,2.01,0.03,97.70,91.44,-6.13,98.00,2.01,63.77,0.01,0.08,0.01,0.01,0.03,0.00,0.00,59.04,0.08,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,-2.55,3.87,72.25,72.45,301.39,257.19,406.35,369.38,388.53,280.30,316.14,283.13,351.72,305.86,356.93,369.38,
115.423,0,0.04,0.04,0.02,1.12,0.02,1.11,0.82,1.65,0.04,97.77,91.17,-6.07,97.95,1.65,63.27,0.01,0.07,0.01,0.01,0.04,0.00,0.00,59.11,0.08,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,-2.67,4.00,72.26,72.26,301.42,257.25,406.36,369.39,388.39,280.37,316.19,283.20,351.68,305.92,357.09,369.39,
115.562,0,0.04,0.04,0.02,1.21,0.02,1.11,0.91,1.52,0.03,97.58,93.20,-6.36,98.06,1.52,65.87,0.01,0.07,0.01,0.01,0.03,0.00,0.00,60.04,0.09,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.34,-2.39,4.02,72.24,72.38,301.45,257.15,406.46,369.30,388.50,280.23,316.17,283.09,351.89,306.00,357.18,369.30,
115.704,0,0.04,0.03,0.02,1.46,0.02,1.08,1.15,2.83,0.02,97.07,95.07,-6.60,98.22,2.83,70.30,0.01,0.07,0.01,0.00,0.02,0.00,0.00,59.87,0.09,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.66,-1.94,3.78,72.37,72.04,301.31,256.98,406.48,369.43,388.41,280.30,316.42,282.79,352.11,305.75,356.86,369.43,
115.770,0,0.04,0.04,0.02,1.18,0.02,0.54,0.87,3.50,0.03,97.63,74.45,-1.21,98.61,3.50,62.84,0.01,0.04,0.02,0.01,0.03,0.00,0.00,43.80,0.04,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.01,0.00,0.00,5.84,-0.71,4.03,72.45,75.13,301.39,256.60,405.90,368.05,389.46,279.62,314.42,283.15,352.51,304.61,357.04,368.05,
115.990,0,0.05,0.06,0.02,0.97,0.02,0.20,0.63,8.66,0.03,98.06,10.26,0.00,98.69,8.66,49.98,0.01,0.02,0.03,0.01,0.03,0.00,0.00,16.37,0.00,0.00,0.00,0.00,4.37,0.01,0.00,0.00,0.00,0.02,0.00,0.00,4.79,0.39,3.74,72.30,74.98,301.74,256.70,405.12,366.85,389.33,279.31,314.44,282.82,352.97,304.56,356.52,366.85,
116.057,0,0.05,0.05,0.02,0.98,0.02,0.13,0.65,9.02,0.03,98.05,6.17,0.00,98.78,9.02,50.35,0.01,0.02,0.02,0.01,0.03,0.00,0.00,9.11,0.00,0.00,0.00,0.00,3.43,0.01,0.00,0.01,0.00,0.01,0.00,0.00,3.78,-0.03,3.93,72.06,75.28,302.31,256.58,405.35,366.12,389.77,278.90,314.59,282.67,353.11,304.70,357.14,366.12,
116.206,0,0.09,0.12,0.03,0.35,0.02,0.13,0.17,1.35,0.11,99.29,0.52,0.00,98.77,6.89,20.19,0.01,0.01,0.07,0.01,0.11,0.00,0.00,1.35,0.00,0.00,0.00,0.00,6.29,0.01,0.00,67.66,0.01,0.01,0.00,0.00,6.17,-0.07,4.26,72.83,73.67,302.39,257.35,404.67,366.38,388.51,279.84,314.93,283.53,352.78,304.19,357.14,366.38,
116.415,0,0.39,0.18,0.02,0.18,0.03,0.22,0.08,5.37,0.02,99.22,37.57,-6.47,98.69,5.37,4.26,0.01,0.01,2.52,0.02,0.01,0.00,0.50,6.03,1.34,0.00,0.07,81.64,2.13,0.01,0.00,0.03,0.04,0.46,0.00,0.00,4.94,-0.39,3.65,72.08,72.65,301.33,256.14,405.87,368.01,388.46,279.09,315.87,282.08,352.71,304.48,356.48,368.01,
116.479,0,0.78,1.13,0.46,0.74,0.03,3.34,0.17,19.92,0.01,93.33,86.57,-36.36,98.74,19.92,6.37,0.01,0.23,3.31,0.01,0.01,0.00,68.34,13.33,96.60,0.00,63.95,93.32,1.99,0.01,0.04,0.01,0.15,18.36,0.00,0.00,7.35,-0.19,3.30,71.69,74.76,299.86,254.35,407.15,369.47,389.58,278.50,314.86,281.06,352.72,302.95,356.07,369.47,
116.561,0,0.70,2.80,0.38,0.93,0.04,42.71,0.21,27.69,0.01,32.29,93.66,-53.73,98.39,27.69,4.05,0.00,0.45,4.21,0.00,0.01,0.00,70.58,64.53,99.14,0.00,75.87,99.01,1.03,0.02,33.35,0.00,3.20,28.65,0.00,0.00,9.48,-1.43,3.25,72.04,75.41,299.19,254.27,407.14,370.53,389.59,278.62,314.25,281.55,351.63,302.30,355.65,370.53,
116.709,0,0.34,2.32,0.17,0.97,0.36,76.65,0.40,42.69,0.01,0.00,98.12,-44.52,98.51,42.69,2.12,0.00,2.72,6.84,0.00,0.01,0.00,47.20,89.39,99.87,0.01,84.61,99.74,0.45,0.08,99.59,0.00,20.92,38.90,0.00,0.00,10.69,-1.03,3.48,71.92,76.58,299.37,253.62,407.79,370.43,390.42,277.93,313.93,281.61,352.26,301.35,356.39,370.43,
116.857,0,0.25,34.74,0.10,2.12,0.52,85.46,1.12,63.33,0.02,0.00,99.64,-44.10,98.60,63.33,2.05,0.00,7.02,4.81,0.00,0.01,0.00,25.59,85.90,99.95,0.02,89.94,99.71,0.66,0.13,99.82,0.00,25.19,71.15,0.00,0.00,9.59,-0.74,3.27,71.71,72.65,300.74,254.17,407.02,368.73,388.96,278.36,316.36,280.77,352.81,301.38,356.32,368.73,
116.999,0,0.22,39.92,0.09,2.07,0.79,71.02,1.18,63.52,0.04,3.98,99.65,-34.84,98.14,63.52,2.14,0.00,7.69,3.59,0.00,0.00,0.00,46.36,72.34,99.89,0.04,95.77,98.88,1.16,0.48,100.00,0.00,29.55,76.33,0.00,0.00,9.44,-2.17,4.45,72.10,75.60,300.33,254.30,407.34,369.06,389.64,278.09,314.15,282.07,351.80,302.01,357.72,369.06,
117.075,0,0.16,11.50,0.06,1.49,3.81,38.23,1.32,62.53,0.02,36.77,99.62,-12.63,98.32,62.53,3.07,0.00,10.12,5.77,0.00,0.00,0.00,40.76,55.53,99.87,0.02,95.21,98.80,1.89,0.68,100.00,0.00,42.78,70.53,0.00,0.00,7.66,-1.66,3.69,72.25,74.30,299.77,254.93,406.58,369.39,388.82,279.07,314.56,281.63,351.51,303.23,356.12,369.39,
117.228,0,0.21,7.46,0.07,1.30,4.85,15.05,1.16,52.85,0.02,69.90,99.17,-3.12,98.78,52.85,4.42,0.00,14.96,3.12,0.00,0.00,0.00,41.74,43.44,99.83,0.02,93.89,97.95,6.04,1.07,100.00,0.00,46.39,68.91,0.00,0.00,11.34,0.04,3.46,72.19,76.36,299.54,253.81,406.94,369.54,389.98,278.15,313.69,281.56,352.57,300.79,356.05,369.54,
117.296,0,0.16,6.83,0.06,1.86,6.76,26.69,2.02,64.43,0.02,48.31,99.67,-4.28,98.68,64.43,5.93,0.00,15.24,5.39,0.00,0.00,0.00,40.96,48.46,99.82,0.02,92.77,98.41,6.20,1.28,100.00,0.00,48.39,69.77,0.00,0.00,9.31,-0.41,2.81,72.08,76.06,299.75,254.15,406.05,368.22,389.88,278.13,313.89,281.34,351.99,301.53,354.92,368.22,
117.376,0,0.15,6.01,0.06,2.21,8.19,25.04,2.55,69.17,0.01,49.96,99.77,-1.29,98.76,69.17,6.45,0.00,15.51,7.35,0.00,0.00,0.00,40.53,43.20,99.79,0.01,89.32,96.83,9.23,1.43,100.00,0.00,49.26,69.22,0.00,0.00,10.36,-0.13,3.24,72.67,75.56,300.20,255.02,405.98,368.67,389.59,279.33,314.07,281.93,352.34,301.73,355.60,368.67,
117.543,0,0.17,4.84,0.07,1.79,8.74,15.91,2.01,61.49,0.01,68.18,99.58,0.00,98.69,61.49,6.33,0.00,17.38,5.53,0.00,0.00,0.00,40.29,40.32,99.72,0.01,87.17,93.20,11.89,1.56,100.00,0.00,50.82,68.15,0.00,0.00,5.26,0.39,3.15,72.39,73.67,300.25,255.59,405.28,367.96,388.40,279.02,314.76,281.44,352.34,304.01,355.13,367.96,
117.622,0,0.23,5.52,0.09,1.38,6.23,10.63,1.41,54.33,0.01,78.74,99.26,0.00,98.66,54.33,5.75,0.00,15.13,5.95,0.00,0.00,0.00,38.37,35.30,99.51,0.01,79.93,94.67,15.10,2.94,99.99,0.00,47.33,66.86,0.00,0.00,7.74,0.50,3.12,72.24,74.20,300.22,254.49,406.33,368.28,389.19,278.73,315.02,280.78,352.92,302.39,355.63,368.28,
117.702,0,0.30,5.84,0.13,0.86,3.86,6.28,0.68,43.83,0.01,87.44,97.77,0.00,98.74,40.36,5.01,0.00,12.85,3.95,0.00,0.00,0.00,31.51,34.36,99.27,0.01,78.81,94.05,15.38,2.01,99.99,0.00,43.83,64.78,0.00,0.00,9.03,-0.21,3.47,72.63,75.57,300.46,254.98,406.15,368.27,389.67,279.01,314.15,281.83,352.50,302.21,356.10,368.27,
117.903,0,0.27,1.34,0.15,0.76,2.34,4.61,0.48,42.44,0.02,90.79,98.10,-0.35,98.66,42.44,2.09,0.00,4.76,3.92,0.00,0.01,0.00,12.23,22.86,98.74,0.02,82.33,94.03,16.53,2.46,99.98,0.00,39.23,46.54,0.00,0.00,9.45,0.51,3.19,71.95,75.25,300.43,253.89,406.86,368.24,390.02,278.19,314.81,280.75,353.28,301.23,356.11,368.24,
118.022,0,0.23,0.53,0.17,0.91,1.35,7.68,0.55,48.83,0.02,84.65,98.85,-6.66,98.79,48.83,1.95,0.00,1.22,3.01,0.00,0.00,0.00,0.00,24.89,98.90,0.02,76.01,87.42,18.75,3.33,99.98,0.00,34.69,34.53,0.00,0.00,8.75,0.01,2.77,72.13,75.85,300.92,254.68,405.39,366.73,390.07,278.49,314.26,281.00,352.51,301.46,355.14,366.73,
118.234,0,0.29,7.86,0.21,0.75,0.29,13.19,0.44,43.34,0.02,73.62,98.23,-23.08,98.66,43.34,2.75,0.00,0.59,2.53,0.00,0.00,0.00,0.00,32.74,98.59,0.02,55.92,83.77,8.60,3.01,99.96,0.00,21.03,51.15,0.00,0.00,8.66,-0.52,3.36,72.12,74.71,302.19,255.10,404.60,364.79,389.40,278.06,314.76,281.33,352.41,301.02,356.01,364.79,
118.304,0,0.37,10.77,0.25,0.43,0.17,10.65,0.26,31.65,0.01,78.45,95.58,-26.60,98.73,31.65,4.07,0.00,0.41,2.12,0.00,0.00,0.00,0.00,36.27,97.10,0.01,35.42,83.97,5.30,1.34,99.94,0.00,16.59,51.59,0.00,0.00,5.81,-0.22,3.28,72.11,72.67,302.42,255.85,404.38,364.90,388.48,278.50,315.86,281.28,352.63,302.66,355.86,364.90,
118.389,0,0.36,17.81,0.24,0.52,0.13,15.42,0.29,34.82,0.01,64.39,96.54,-31.72,98.72,34.82,3.73,0.00,0.33,1.38,0.00,0.00,0.00,0.00,40.18,97.20,0.01,39.31,84.62,3.53,1.14,99.94,0.00,14.38,55.45,0.00,0.00,5.94,-0.28,2.70,71.55,73.51,301.63,254.63,405.31,365.74,389.29,277.81,315.82,280.19,352.68,302.17,355.31,365.74,
118.456,0,0.42,13.25,0.26,0.60,0.08,23.49,0.28,34.51,0.01,53.02,96.45,-39.69,98.69,34.51,3.45,0.00,0.33,1.00,0.00,0.01,0.00,0.00,47.37,97.17,0.01,42.99,85.40,1.93,0.37,99.93,0.00,9.83,48.89,0.00,0.00,7.37,-0.38,3.19,71.35,75.94,301.75,253.81,405.87,365.15,390.50,276.90,314.65,280.43,352.91,301.02,356.27,365.15,
118.656,0,0.57,1.17,0.30,0.56,0.05,30.75,0.21,30.28,0.00,44.25,95.07,-47.62,98.57,30.28,1.93,0.00,0.25,0.84,0.00,0.00,0.00,0.00,55.37,96.84,0.00,44.88,95.01,0.74,0.14,99.89,0.00,6.38,22.01,0.00,0.00,8.40,-0.84,2.94,71.56,75.23,301.31,253.91,404.66,364.49,389.50,277.05,314.34,280.42,351.83,300.36,355.13,364.49,
118.763,0,0.62,1.66,0.31,0.49,0.04,33.44,0.19,29.17,0.01,41.56,94.57,-50.28,98.78,29.17,0.99,0.01,0.03,0.78,0.00,0.01,0.00,11.24,57.65,95.02,0.01,35.87,95.45,0.53,0.09,99.72,0.00,4.27,23.68,0.00,0.00,8.12,-0.05,3.15,71.33,75.25,300.76,253.96,403.79,363.98,388.65,276.70,313.51,280.82,351.58,300.38,354.67,363.98,
118.985,0,0.29,2.08,0.15,1.82,0.03,77.82,0.90,66.43,0.05,0.00,99.64,-58.90,98.72,66.43,0.67,0.05,0.01,1.37,0.01,0.02,0.00,6.06,62.63,90.91,0.01,38.39,83.96,0.41,0.04,97.00,0.00,2.38,24.38,0.00,0.00,6.19,0.28,2.13,71.34,74.17,300.08,254.79,402.69,364.04,387.82,277.65,313.73,280.91,350.95,301.78,352.60,364.04,
119.056,0,0.14,0.60,0.07,3.47,0.03,80.90,2.71,78.79,0.15,0.00,99.95,-54.92,98.74,93.27,0.72,0.15,0.00,0.94,0.01,0.01,0.00,1.70,47.35,78.79,0.01,19.20,70.96,0.48,0.06,94.50,0.00,1.82,12.12,0.00,0.00,5.83,0.19,2.26,71.53,74.14,299.79,255.06,402.40,364.07,387.44,277.60,313.40,281.60,350.60,302.21,352.45,364.07,
119.123,0,0.07,0.77,0.05,3.25,0.03,76.17,2.87,69.52,0.23,0.00,99.93,-43.67,98.66,94.41,1.02,0.23,0.00,0.32,0.01,0.00,0.00,1.47,44.11,69.52,0.01,8.34,30.84,0.82,0.07,89.16,0.00,1.30,14.18,0.00,0.00,5.89,0.52,2.90,71.87,73.40,300.45,255.88,402.51,364.76,387.10,278.26,313.79,281.91,351.15,302.70,353.56,364.76,
119.338,0,0.05,0.42,0.02,2.58,0.03,33.49,2.20,39.22,0.80,41.51,98.04,-24.90,98.76,84.83,3.98,0.80,0.02,0.16,0.00,0.00,0.00,0.13,28.16,39.22,0.01,1.73,8.94,2.86,0.15,57.18,0.00,0.87,8.80,0.00,0.00,5.20,0.13,2.62,72.09,73.39,300.47,255.64,402.78,364.75,387.41,278.20,314.09,281.38,351.08,302.86,353.37,364.75,
119.410,0,0.07,0.26,0.03,1.30,0.03,9.89,0.90,34.58,0.57,80.22,75.71,-17.23,98.79,59.20,7.84,0.57,0.04,0.16,0.00,0.00,0.00,0.00,24.15,34.58,0.01,2.31,11.85,3.95,0.21,48.28,0.00,0.77,4.96,0.00,0.00,5.28,0.01,2.57,72.18,73.59,300.50,255.61,402.81,364.69,387.57,278.20,314.05,281.36,351.04,302.80,353.35,364.69,
119.474,0,0.08,0.24,0.03,1.21,0.03,8.84,0.83,35.59,0.40,82.32,62.48,-17.05,98.76,56.18,8.72,0.40,0.04,0.16,0.00,0.00,0.00,0.00,24.43,35.59,0.01,2.03,12.81,4.21,0.25,43.51,0.00,0.71,4.37,0.00,0.00,5.15,-0.09,2.58,72.18,73.41,300.54,255.67,402.67,364.58,387.43,278.23,314.08,281.31,350.93,302.83,353.31,364.58,
119.545,0,0.08,0.24,0.04,1.10,0.03,5.61,0.72,34.42,0.24,88.79,37.45,-13.86,98.68,52.53,8.75,0.24,0.04,0.17,0.00,0.00,0.00,0.00,18.74,34.42,0.01,1.99,11.82,5.64,0.39,28.59,0.00,0.54,4.28,0.00,0.00,5.57,-0.43,2.51,72.18,73.66,300.47,255.58,402.73,364.64,387.59,278.26,313.99,281.31,350.73,302.65,353.22,364.64,
119.752,0,0.11,0.23,0.05,0.55,0.03,2.11,0.29,30.18,0.05,95.78,8.02,-6.44,98.71,32.80,6.54,0.05,0.07,0.21,0.00,0.00,0.00,0.22,17.34,30.18,0.01,0.99,6.21,7.92,0.46,19.81,0.00,0.56,3.62,0.00,0.00,5.43,-0.29,2.19,72.17,73.45,300.23,255.66,402.61,364.90,387.49,278.58,314.09,281.11,350.65,302.82,352.67,364.90,
119.977,0,0.17,0.20,0.07,0.27,0.03,1.12,0.11,12.99,0.20,97.77,1.77,-2.78,98.58,12.99,3.50,0.02,0.01,0.98,0.01,0.20,0.00,0.00,21.11,30.35,0.03,0.42,7.62,10.94,0.19,18.69,39.24,1.00,2.07,0.00,0.00,7.59,-0.81,2.58,72.89,74.30,300.20,256.11,401.72,364.75,387.24,279.24,312.97,281.44,349.86,302.04,352.67,364.75,
120.045,0,0.19,0.18,0.08,0.20,0.03,1.08,0.08,5.58,0.24,97.84,0.84,-1.85,98.46,5.58,2.32,0.02,0.00,0.92,0.07,0.24,0.01,0.00,27.55,27.58,0.05,0.28,5.59,11.60,0.14,17.70,10.86,1.34,0.69,0.00,0.00,7.97,-1.23,1.61,72.90,73.42,299.66,256.21,401.62,365.25,387.04,279.76,313.65,281.54,349.35,302.21,351.22,365.25,
120.186,0,0.22,0.18,0.08,0.19,0.03,1.55,0.07,4.59,0.11,96.91,1.40,-5.87,97.81,4.59,1.92,0.02,0.00,0.43,0.05,0.06,0.01,0.00,35.83,26.55,0.11,0.50,14.78,12.25,0.07,16.61,1.49,1.88,1.20,0.00,0.00,7.20,-3.00,1.75,72.48,74.20,299.25,256.07,401.46,365.34,387.09,279.69,312.91,281.17,348.00,302.50,351.07,365.34,
120.255,0,0.20,0.16,0.07,0.17,0.03,3.19,0.07,3.95,0.29,93.62,4.12,-8.72,97.17,3.95,1.02,0.06,0.01,0.54,0.08,0.12,0.03,0.00,50.22,26.82,0.29,0.41,9.06,11.52,0.08,21.92,0.43,2.49,0.31,0.00,0.00,8.05,-4.31,1.71,72.80,74.70,298.23,256.34,401.11,366.46,386.69,280.30,312.01,281.61,346.52,302.74,350.31,366.46,
120.321,0,0.19,0.18,0.06,0.18,0.03,2.21,0.07,3.70,0.28,95.58,2.84,-5.30,97.26,3.70,0.39,0.07,0.00,0.43,0.06,0.24,0.07,0.00,45.67,18.44,0.28,0.43,5.71,13.24,0.08,22.08,2.00,1.80,0.69,0.00,0.00,8.67,-4.16,1.58,72.76,75.45,297.45,256.20,401.16,366.94,386.77,280.20,311.35,282.31,346.22,302.79,349.80,366.94,
120.482,0,0.21,0.17,0.06,0.17,0.03,3.30,0.07,4.33,0.21,93.40,4.67,-10.53,96.52,4.33,0.21,0.08,0.01,0.57,0.07,0.14,0.33,0.00,51.47,21.88,0.21,0.28,15.50,9.75,0.10,25.15,0.97,1.66,0.12,0.00,0.00,8.43,-5.39,1.55,72.86,75.39,296.69,256.60,400.82,367.88,386.23,280.76,310.85,282.54,344.93,303.47,349.19,367.88,
120.549,0,0.20,0.18,0.07,0.16,0.03,2.56,0.06,3.41,0.17,94.89,2.67,-9.13,97.43,3.41,0.18,0.07,0.00,0.56,0.05,0.11,0.06,0.00,45.20,27.34,0.17,0.47,12.47,6.75,0.17,35.89,2.29,1.30,0.20,0.00,0.00,9.47,-3.82,1.68,73.24,75.39,295.78,257.03,399.56,368.08,385.04,281.19,309.68,283.10,344.78,303.30,348.29,368.08,
120.627,0,0.22,0.18,0.11,0.16,0.03,2.27,0.06,3.00,0.18,95.46,1.84,-9.11,96.72,3.00,0.24,0.07,0.00,0.30,0.04,0.11,0.02,0.00,38.94,39.69,0.18,0.63,8.28,7.36,0.17,40.83,3.73,1.09,0.00,0.00,0.00,8.95,-5.08,1.49,72.98,74.94,295.06,257.21,399.45,368.72,384.52,281.28,309.62,283.64,343.64,304.02,347.63,368.72,
120.868,0,0.18,0.18,0.07,0.16,0.03,0.69,0.06,2.39,0.24,98.62,4.23,0.00,96.29,2.39,0.19,0.04,0.00,0.33,0.03,0.24,0.12,0.00,22.01,23.92,0.14,0.43,2.09,7.64,0.30,52.11,2.40,0.68,0.00,0.00,0.00,10.51,-5.72,2.08,73.19,75.48,295.36,257.41,399.23,368.91,384.50,281.68,309.04,283.49,343.24,303.30,348.34,368.91,
120.939,0,0.18,0.19,0.05,0.16,0.03,0.72,0.06,1.98,0.20,98.56,2.83,0.00,96.73,1.98,0.15,0.04,0.00,0.19,0.04,0.20,0.08,0.00,25.35,17.16,0.16,0.25,2.29,8.67,0.23,47.34,2.92,0.46,0.00,0.00,0.00,8.57,-5.06,1.51,72.81,75.24,295.23,257.03,399.68,368.51,384.86,281.06,309.66,283.43,343.84,304.02,347.85,368.51,
121.003,0,0.19,0.19,0.07,0.16,0.03,0.76,0.06,2.13,0.28,98.47,3.46,0.00,96.80,2.13,0.17,0.06,0.00,0.21,0.05,0.28,0.07,0.00,23.94,24.19,0.24,0.30,2.83,9.39,0.21,49.77,1.91,0.39,0.04,0.00,0.00,9.94,-4.96,2.05,73.14,74.94,295.27,257.21,399.38,369.12,384.28,281.57,309.35,282.98,343.76,303.40,348.34,369.12,
